一度に	一::いち:名詞 度::ど:名詞 に::: 全部::ぜんぶ:名詞 食べ:食べる:たべ:動詞 まし:ます:: た::: 。:::
いつでも	いつ:::名詞 でも::: 来:来る:き:動詞 て::: ください:くださる::動詞 。:::
いつまでも	いつ:::名詞 まで::: も::: 忘れ:忘れる:わすれ:動詞 ませ:ます:: ん::: 。:::
うがい	帰っ:帰る:かえっ:動詞 たら:た:: う::: がい:::名詞 を::: し:する::動詞 ます::: 。:::
押える	傷口::きずぐち:名詞 を::: 押え:押える:おさえ:動詞 て::: ください:くださる::動詞 。:::
男の人	男::おとこ:名詞 の::: 人::ひと:名詞 が::: 待っ:待つ:まっ:動詞 て::: い:いる::動詞 ます::: 。:::
お目に掛かる	明日::あした:名詞 お::: 目::め:名詞 に::: 掛かり:掛かる:かかり:動詞 ます::: 。:::
主に	主::おも:名詞 に::: 日本語::にほんご:名詞 を::: 教え:教える:おしえ:動詞 て::: い:いる::動詞 ます::: 。:::
反る	板::いた:名詞 が::: 反っ:反る:そっ:動詞 て::: しまい:しまう::動詞 まし:ます:: た::: 。:::
方々	大勢::たいせい:名詞 の::: 方々::かたがた:名詞 が::: 来:来る:き:動詞 まし:ます:: た::: 。:::
かもしれない	明日::あした:名詞 は::: 雨::あめ:名詞 かも::: しれ:しれる::動詞 ない::: です::: 。:::
可愛そう	捨て:捨てる:すて:動詞 猫::ねこ:名詞 が::: 可愛:可愛い:かわい:形容詞 そう:::名詞 です::: 。:::
酌む	お::: 酒::さけ:名詞 を::: 酌み:酌む:くみ:動詞 ます::: 。:::
訓	この::: 漢字::かんじ:名詞 の::: 訓::くん:名詞 を::: 教え:教える:おしえ:動詞 て::: ください:くださる::動詞 。:::
極	極::ごく:副詞 まれ:::名詞 な:だ:: 例::れい:名詞 です::: 。:::
寧ろ	寧ろ::むしろ:副詞 こちら:::名詞 の::: 方::ほう:名詞 が::: いい:::形容詞 です::: 。:::
もしかすると	もしか:::副詞 する:::動詞 と::: 来:来る:こ:動詞 ない::: かも::: しれ:しれる::動詞 ませ:ます:: ん::: 。:::
尤も	それ:::名詞 は::: 尤も::もっとも:名詞 な:だ:: 意見::いけん:名詞 です::: 。:::
因る	事故::じこ:名詞 は::: 不注意::ふちゅうい:名詞 に::: 因り:因る:より:動詞 ます::: 。:::
我々	我々::われわれ:名詞 は::: 同じ::おなじ: 考え::かんがえ:名詞 です::: 。:::
碗	碗::わん:名詞 に::: ご飯::ごはん:名詞 を::: よそい:よそう::動詞 ます::: 。:::
当り	くじ:::名詞 が::: 当り:当る:あたり:動詞 でし:です:: た::: 。:::
宛てる	先生::せんせい:名詞 に::: 宛て:宛てる:あて:動詞 て::: 手紙::てがみ:名詞 を::: 書き:書く:かき:動詞 まし:ます:: た::: 。:::
異動	四月::しがつ:名詞 に::: 異動::いどう:名詞 が::: あり:ある::動詞 ます::: 。:::
渦	川::かわ:名詞 に::: 渦::うず:名詞 が::: でき:できる::動詞 て::: い:いる::動詞 ます::: 。:::
格	彼::かれ:名詞 と::: は::: 格::かく:名詞 が::: 違い:違う:ちがい:動詞 ます::: 。:::
加味	新しい::あたらしい:形容詞 要素::ようそ:名詞 を::: 加味::かみ:名詞 し:する::動詞 まし:ます:: た::: 。:::
季刊	この::: 雑誌::ざっし:名詞 は::: 季刊::きかん:名詞 です::: 。:::
個々	個々::ここ:名詞 の::: 意見::いけん:名詞 を::: 聞き:聞く:きき:動詞 ます::: 。:::
ことによると	ことに:::副詞 よる:::動詞 と::: 中止::ちゅうし:名詞 に::: なり:なる::動詞 ます::: 。:::
具える	必要::ひつよう:名詞 な:だ:: 道具::どうぐ:名詞 を::: 具え:具える:そなえ:動詞 まし:ます:: た::: 。:::
田	春::はる:名詞 に::: 田::た:名詞 を::: 耕し:耕す:たがやし:動詞 ます::: 。:::
大部分	大::だい: 部分::ぶぶん:名詞 の::: 人::ひと:名詞 が::: 賛成::さんせい:名詞 し:する::動詞 まし:ます:: た::: 。:::
偶	偶::*:名詞 に::: 映画::えいが:名詞 を::: 見:見る:み:動詞 ます::: 。:::
違いない	彼::かれ:名詞 が::: 犯人::はんにん:名詞 に::: 違い::ちがい:名詞 ない::: です::: 。:::
付合う	彼女::かのじょ:名詞 と::: 三::さん:名詞 年::ねん:名詞 付合っ:付合う:つきあっ:動詞 て::: い:いる::動詞 ます::: 。:::
次々	次々::つぎつぎ:副詞 に::: 人::ひと:名詞 が::: 来:来る:き:動詞 まし:ます:: た::: 。:::
出合い	いい:::形容詞 出合い::であい:名詞 が::: あり:ある::動詞 まし:ます:: た::: 。:::
適する	この::: 土地::とち:名詞 は::: 農業::のうぎょう:名詞 に::: 適し:適す:てきし:動詞 て::: い:いる::動詞 ます::: 。:::
できれば	できれ:できる::動詞 ば::: 明日::あした:名詞 来:来る:き:動詞 て::: ください:くださる::動詞 。:::
どうぞよろしく	初め::はじめ:名詞 まして:::副詞 、::: どうぞ:::副詞 よろしく:::副詞 。:::
溶く	卵::たまご:名詞 を::: 溶い:溶く:とい:動詞 て::: ください:くださる::動詞 。:::
どこか	どこ:::名詞 か::: で::: 会い:会う:あい:動詞 まし:ます:: た::: か::: 。:::
年寄	年寄::としより:名詞 に::: 席::せき:名詞 を::: 譲り:譲る:ゆずり:動詞 ます::: 。:::
とんでもない	とんでも:::名詞 ない::: 話::はなし:名詞 です::: 。:::
中味	箱::はこ:名詞 の::: 中味::なかみ:名詞 を::: 見:見る:み:動詞 まし:ます:: た::: 。:::
何か	何::なに:名詞 か::: 食べ:食べる:たべ:動詞 たい::: です::: 。:::
中々	中::なか:名詞 々::: 来:来る:き:動詞 ませ:ます:: ん::: ね::: 。:::
精々	精::きよし:名詞 々::: 三::さん:名詞 日::にち:名詞 でしょ:です:: う::: 。:::
咥える	犬::いぬ:名詞 が::: 新聞::しんぶん:名詞 を::: 咥::*:名詞 え:える::動詞 て::: い:いる::動詞 ます::: 。:::
偶々	偶::*:名詞 々::: 駅::えき:名詞 で::: 会い:会う:あい:動詞 まし:ます:: た::: 。:::
なにも	なに:::名詞 も::: 心配::しんぱい:名詞 いり:いる::動詞 ませ:ます:: ん::: 。:::
生る	木::き:名詞 に::: 実::み:名詞 が::: 生り:生る:なり:動詞 まし:ます:: た::: 。:::
馴れる	この::: 犬::いぬ:名詞 は::: 人::ひと:名詞 に::: 馴れ:馴れる:なれ:動詞 て::: い:いる::動詞 ます::: 。:::
日中	日::にち:名詞 中::ちゅう:名詞 は::: 暖かい::あたたかい:形容詞 です::: 。:::
放れる	犬::いぬ:名詞 が::: 綱::つな:名詞 から::: 放れ:放れる:はなれ:動詞 まし:ます:: た::: 。:::
一人一人	一::いち:名詞 人::にん:名詞 一::いち:名詞 人::にん:名詞 名前::なまえ:名詞 を::: 呼び:呼ぶ:よび:動詞 ます::: 。:::
殖やす	資産::しさん:名詞 を::: 殖やし:殖やす:ふやし:動詞 たい::: です::: 。:::
堀	城::しろ:名詞 の::: 堀::ほり:名詞 を::: 歩き:歩く:あるき:動詞 まし:ます:: た::: 。:::
濠	濠::ほり:名詞 に::: 水::みず:名詞 が::: 満ち:満ちる:みち:動詞 て::: い:いる::動詞 ます::: 。:::
交ざる	白::しろ:名詞 と::: 黒::くろ:名詞 が::: 交ざっ:交ざる:まざっ:動詞 て::: い:いる::動詞 ます::: 。:::
交ぜる	材料::ざいりょう:名詞 を::: よく:::副詞 交ぜ:交ぜる:まぜ:動詞 て::: ください:くださる::動詞 。:::
磁器	白い::しろい:形容詞 磁器::じき:名詞 の::: 皿::さら:名詞 を::: 買い:買う:かい:動詞 まし:ます:: た::: 。:::
字体	この::: 字体::じたい:名詞 は::: 読み:読む:よみ:動詞 やすい:::形容詞 です::: 。:::
衆	大衆::たいしゅう:名詞 の::: 意見::いけん:名詞 を::: 聞き:聞く:きき:動詞 ます::: 。:::
住	衣食住::いしょくじゅう:名詞 が::: 基本::きほん:名詞 です::: 。:::
助詞	助詞::じょし:名詞 の::: 使い方::つかいかた:名詞 が::: 難しい::むずかしい:形容詞 です::: 。:::
正規	正規::せいき:名詞 の::: 手続き::てつづき:名詞 が::: 必要::ひつよう:名詞 です::: 。:::
敗	三::さん:名詞 勝::しょう:名詞 二::に:名詞 敗::はい:名詞 でし:です:: た::: 。:::
諮る	委員::いいん:名詞 会::かい:名詞 に::: 諮り:諮る:はかり:動詞 ます::: 。:::
膜	表面::ひょうめん:名詞 に::: 薄い::うすい:形容詞 膜::まく:名詞 が::: でき:できる::動詞 て::: い:いる::動詞 ます::: 。:::
捲る	本::ほん:名詞 の::: ページ::ぺーじ:名詞 を::: 捲り:捲る:めくり:動詞 ます::: 。:::
刊	この::: 本::ほん:名詞 は::: 月刊::げっかん:名詞 です::: 。:::
時間目	三::さん:名詞 時間::じかん:名詞 目::め:名詞 は::: 数学::すうがく:名詞 です::: 。:::
庁	気象庁::きしょうちょう:名詞 が::: 発表::はっぴょう:名詞 し:する::動詞 まし:ます:: た::: 。:::
兆	予算::よさん:名詞 は::: 一::いち:名詞 兆::ちょう:名詞 円::えん:名詞 です::: 。:::
丁目	三::さん:名詞 丁目::ちょうめ:名詞 で::: 降り:降りる:おり:動詞 ます::: 。:::
遍	一::いち:名詞 遍::へん:名詞 だけ::: 会い:会う:あい:動詞 まし:ます:: た::: 。:::
扇ぐ	暑い::あつい:形容詞 ので::: 扇ぎ:扇ぐ:あおぎ:動詞 ます::: 。:::
あちらこちら	あちら:::名詞 こちら:::名詞 探し:探す:さがし:動詞 まし:ます:: た::: 。:::
あみもの	冬::ふゆ:名詞 は::: あみ:::名詞 もの:::名詞 を::: し:する::動詞 ます::: 。:::
粗筋	映画::えいが:名詞 の::: 粗筋::あらすじ:名詞 を::: 教え:教える:おしえ:動詞 て::: ください:くださる::動詞 。:::
言い付ける	先生::せんせい:名詞 に::: 言い付け:言い付ける:いいつけ:動詞 ます::: 。:::
行っていらっしゃい	気::き:名詞 を::: つけ:つける::動詞 て::: 行っ:行く:いっ:動詞 て::: いらっしゃい:いらっしゃる::動詞 。:::
いってきます	それでは::: 、::: いっ:いう::動詞 て::: き:くる::動詞 ます::: 。:::
いってまいります	ただ今::ただいま:名詞 から::: いっ:いう::動詞 て::: まいり:まいる::動詞 ます::: 。:::
行ってらっしゃい	行っ:行く:いっ:動詞 て::: らっしゃい:らっしゃる::動詞 、::: 気::き:名詞 を::: つけ:つける::動詞 て::: 。:::
緯度	この::: 町::まち:名詞 の::: 緯度::いど:名詞 を::: 調べ:調べる:しらべ:動詞 まし:ます:: た::: 。:::
炒る	豆::まめ:名詞 を::: 炒り:炒る:いり:動詞 ます::: 。:::
入れ物	大きい::おおきい:形容詞 入れ物::いれもの:名詞 を::: ください:くださる::動詞 。:::
ウーマン	彼女::かのじょ:名詞 は::: キャリアウーマン::きゃりあうーまん:名詞 です::: 。:::
打合せ	明日::あした:名詞 、::: 打合せ::うちあわせ:名詞 が::: あり:ある::動詞 ます::: 。:::
ええと	え::: えと::: 、::: 少し::すこし:副詞 待っ:待つ:まっ:動詞 て::: ください:くださる::動詞 。:::
円周	円周::えんしゅう:名詞 の::: 長:長い:なが:形容詞 さ:::名詞 を::: 計算::けいさん:名詞 し:する::動詞 ます::: 。:::
おおざっぱ	おお::: ざっぱな::*:名詞 計画::けいかく:名詞 を::: 立て:立てる:たて:動詞 まし:ます:: た::: 。:::
大凡	大凡::おおよそ:名詞 三::さん:名詞 十::じゅう:名詞 人::にん:名詞 来:来る:き:動詞 まし:ます:: た::: 。:::
お帰り	お::: 帰り::かえり:名詞 、::: 疲れ:疲れる:つかれ:動詞 た::: でしょ:です:: う::: 。:::
おかけください	どうぞ:::副詞 おかけ:::名詞 ください:くださる::動詞 。:::
おかげさまで	おかげ:::名詞 さま:::名詞 で::: 元気::げんき:名詞 です::: 。:::
おかまいなく	どうぞ:::副詞 おか:おく::動詞 まい::: なく:ない::形容詞 。:::
お代わり	ご飯::ごはん:名詞 の::: お::: 代わり::かわり:名詞 は::: いかが:::名詞 です::: か::: 。:::
お気の毒に	それ:::名詞 は::: お::: 気の毒::きのどく:名詞 に::: 。:::
送り仮名	送り:送る:おくり:動詞 仮名::かめい:名詞 に::: 気::き:名詞 を::: つけ:つける::動詞 て::: ください:くださる::動詞 。:::
お元気で	それでは::: お::: 元気::げんき:名詞 で:だ:: 。:::
伯父さん	伯父::おじ:名詞 さん:::名詞 に::: 手紙::てがみ:名詞 を::: 書き:書く:かき:動詞 まし:ます:: た::: 。:::
小父さん	隣::となり:名詞 の::: 小::しょう: 父さん::とうさん:名詞 は::: 親切::しんせつ:名詞 です::: 。:::
お世話になりました	長い::ながい:形容詞 間::ま:名詞 お世話::おせわ:名詞 に::: なり:なる::動詞 まし:ます:: た::: 。:::
お大事に	どうぞ:::副詞 お::: 大事::だいじ:名詞 に::: 。:::
落着く	深呼吸::しんこきゅう:名詞 し:する::動詞 て::: 落着き::おちつき:名詞 まし:ます:: た::: 。:::
お出掛け	お::: 出掛け:出掛ける:でかけ:動詞 の::: 予定::よてい:名詞 は::: あり:ある::動詞 ます::: か::: 。:::
お手伝いさん	お::: 手伝い::てつだい:名詞 さん:::名詞 が::: 来:来る:き:動詞 て::: い:いる::動詞 ます::: 。:::
落し物	落し物::おとしもの:名詞 を::: 届け:届ける:とどけ:動詞 まし:ます:: た::: 。:::
各々	各々::おのおの:名詞 の::: 意見::いけん:名詞 を::: 書い:書く:かい:動詞 て::: ください:くださる::動詞 。:::
小母さん	小母::おば:名詞 さん:::名詞 が::: 手伝っ:手伝う:てつだっ:動詞 て::: くれ:くれる::動詞 まし:ます:: た::: 。:::
お待たせしました	お::: 待た:待つ:また:動詞 せ:せる::動詞 し:する::動詞 まし:ます:: た::: 、::: どうぞ:::副詞 。:::
お待ちください	こちら:::名詞 で::: お待ち::おまち:名詞 ください:くださる::動詞 。:::
おまちどおさま	お::: まち:::名詞 ど::: お::: さま:::名詞 、::: お::: 料理::りょうり:名詞 です::: 。:::
思い掛けない	思い:思う:おもい:動詞 掛け:掛ける:かけ:動詞 ない::: 知らせ::しらせ:名詞 でし:です:: た::: 。:::
思いっ切り	思いっ切り::おもいっきり:副詞 遊び:遊ぶ:あそび:動詞 まし:ます:: た::: 。:::
お休み	それでは::: お::: 休み:休む:やすみ:動詞 なさい:なさる::動詞 。:::
おやつ	三::さん:名詞 時::じ:名詞 に::: お::: やつ:::名詞 を::: 食べ:食べる:たべ:動詞 ます::: 。:::
御中	封筒::ふうとう:名詞 に::: 御中::おんちゅう:名詞 と::: 書き:書く:かき:動詞 ます::: 。:::
女の人	女::おんな:名詞 の::: 人::ひと:名詞 が::: 待っ:待つ:まっ:動詞 て::: い:いる::動詞 ます::: 。:::
回数券	回数::かいすう:名詞 券::けん:名詞 を::: 買い:買う:かい:動詞 まし:ます:: た::: 。:::
概論	経済::けいざい:名詞 学::がく:名詞 概論::がいろん:名詞 を::: 学び:学ぶ:まなび:動詞 ます::: 。:::
却って	却って::かえって:副詞 高く:高い:たかく:形容詞 つき:つく::動詞 まし:ます:: た::: 。:::
書取	書取::かきとり:名詞 の::: テスト::てすと:名詞 が::: あり:ある::動詞 ます::: 。:::
学力	学力::がくりょく:名詞 が::: 伸び:伸びる:のび:動詞 て::: い:いる::動詞 ます::: 。:::
かけざん	かけ:かける::動詞 ざんを::*:名詞 習い:習う:ならい:動詞 まし:ます:: た::: 。:::
火口	火口::かこう:名詞 から::: 煙::けむり:名詞 が::: 出:出る:で:動詞 て::: い:いる::動詞 ます::: 。:::
かしょ	三::さん:名詞 か::: しょ:::名詞 間違え:間違える:まちがえ:動詞 まし:ます:: た::: 。:::
加速度	加速度::かそくど:名詞 を::: 計算::けいさん:名詞 し:する::動詞 ます::: 。:::
かたかな	かた:かたい::形容詞 かな:::名詞 で::: 書い:書く:かい:動詞 て::: ください:くださる::動詞 。:::
片寄る	意見::いけん:名詞 が::: 片寄っ:片寄る:かたよっ:動詞 て::: い:いる::動詞 ます::: 。:::
勝手に	勝手::かって:名詞 に::: 使わ:使う:つかわ:動詞 ない::: で::: ください:くださる::動詞 。:::
構いません	遅れ:遅れる:おくれ:動詞 て::: も::: 構い:構う:かまい:動詞 ませ:ます:: ん::: 。:::
紙屑	紙屑::かみくず:名詞 を::: ごみ箱::ごみばこ:名詞 に::: 捨て:捨てる:すて:動詞 ます::: 。:::
剃刀	剃刀::かみそり:名詞 で::: ひ:ひる::動詞 げ:::名詞 を::: そり:そる::動詞 ます::: 。:::
かるた	正月::しょうがつ:名詞 に::: かるた:::名詞 を::: し:する::動詞 ます::: 。:::
瓦	屋根::やね:名詞 の::: 瓦::かわら:名詞 が::: 落ち:落ちる:おち:動詞 まし:ます:: た::: 。:::
寒帯	寒帯::かんたい:名詞 の::: 動物::どうぶつ:名詞 を::: 調べ:調べる:しらべ:動詞 ます::: 。:::
機関車	古い::ふるい:形容詞 機関::きかん:名詞 車::しゃ:名詞 が::: 走っ:走る:はしっ:動詞 て::: い:いる::動詞 ます::: 。:::
規準	規準::きじゅん:名詞 に::: 合っ:合う:あっ:動詞 て::: いる:::動詞 か::: 調べ:調べる:しらべ:動詞 ます::: 。:::
切っ掛け	それ:::名詞 が::: 始め:始める:はじめ:動詞 た::: 切っ掛け::きっかけ:名詞 です::: 。:::
客席	客席::きゃくせき:名詞 は::: ほぼ:::副詞 満員::まんいん:名詞 です::: 。:::
斬る	時代::じだい:名詞 劇::げき:名詞 で::: 竹::たけ:名詞 を::: 斬り:斬る:きり:動詞 ます::: 。:::
気を付ける	車::くるま:名詞 に::: 気::き:名詞 を::: 付け:付ける:つけ:動詞 て::: ください:くださる::動詞 。:::
組合せ	色::いろ:名詞 の::: 組合せ::くみあわせ:名詞 が::: いい:::形容詞 です::: 。:::
蛍光灯	蛍光::けいこう:名詞 灯::とう:名詞 を::: 取り替え:取り替える:とりかえ:動詞 まし:ます:: た::: 。:::
形容動詞	形容動詞::けいようどうし:名詞 の::: 使い方::つかいかた:名詞 を::: 習い:習う:ならい:動詞 ます::: 。:::
激増	利用::りよう:名詞 者::しゃ:名詞 が::: 激増::げきぞう:名詞 し:する::動詞 て::: い:いる::動詞 ます::: 。:::
桁	桁::けた:名詞 を::: 間違え:間違える:まちがえ:動詞 まし:ます:: た::: 。:::
煙い	部屋::へや:名詞 が::: 煙い::けむい:形容詞 です::: 。:::
現に	現に::げんに:副詞 それ:::名詞 を::: 見:見る:み:動詞 まし:ます:: た::: 。:::
耕地	この::: 村::むら:名詞 は::: 耕地::こうち:名詞 が::: 広い::ひろい:形容詞 です::: 。:::
交通機関	交通::こうつう:名詞 機関::きかん:名詞 が::: 止まり:止まる:とまり:動詞 まし:ます:: た::: 。:::
高等学校	兄::あに:名詞 は::: 高等::こうとう:名詞 学校::がっこう:名詞 の::: 先生::せんせい:名詞 です::: 。:::
こくせき	こく:こい::形容詞 せき:::名詞 を::: 書い:書く:かい:動詞 て::: ください:くださる::動詞 。:::
ご苦労様	ご苦労::ごくろう:名詞 様::さま:名詞 でし:です:: た::: 。:::
腰掛	庭::にわ:名詞 に::: 腰掛::こしかけ:名詞 を::: 置き:置く:おき:動詞 まし:ます:: た::: 。:::
こちらこそ	いいえ::: 、::: こちら:::名詞 こそ::: 。:::
言付ける	留守::るす:名詞 の::: 人::ひと:名詞 に::: 言付け:言付ける:いいつけ:動詞 まし:ます:: た::: 。:::
言葉遣い	言葉::ことば:名詞 遣い::づかい:名詞 に::: 気::き:名詞 を::: つけ:つける::動詞 ます::: 。:::
ごめんください	ごめんください::: 、::: どなた:::名詞 かい:かう::動詞 ます::: か::: 。:::
一昨昨日	一昨昨日::さきおととい:名詞 から::: 雨::あめ:名詞 です::: 。:::
作製	地図::ちず:名詞 を::: 作製::さくせい:名詞 し:する::動詞 まし:ます:: た::: 。:::
座敷	座敷::ざしき:名詞 で::: お茶::おちゃ:名詞 を::: 飲み:飲む:のみ:動詞 ます::: 。:::
差し引き	差し引き::さしひき:名詞 五::ご:名詞 千::せん:名詞 円::えん:名詞 残り:残る:のこり:動詞 まし:ます:: た::: 。:::
流石	流石::さすが:名詞 に::: 上手::じょうず:名詞 です::: ね::: 。:::
山林	この::: 地方::ちほう:名詞 は::: 山林::さんりん:名詞 が::: 多い::おおい:形容詞 です::: 。:::
自衛	自衛::じえい:名詞 の::: ため:::名詞 に::: 習い:習う:ならい:動詞 まし:ます:: た::: 。:::
仕方がない	雨::あめ:名詞 だ::: から::: 仕方::しかた:名詞 が::: ない:::形容詞 です::: 。:::
自然科学	自然::しぜん:名詞 科学::かがく:名詞 を::: 専攻::せんこう:名詞 し:する::動詞 て::: い:いる::動詞 ます::: 。:::
私鉄	私鉄::してつ:名詞 で::: 通勤::つうきん:名詞 し:する::動詞 て::: い:いる::動詞 ます::: 。:::
萎む	花::はな:名詞 が::: 萎ん:萎む:しぼん:動詞 で::: しまい:しまう::動詞 まし:ます:: た::: 。:::
社会科学	社会::しゃかい:名詞 科学::かがく:名詞 の::: 本::ほん:名詞 を::: 読み:読む:よみ:動詞 ます::: 。:::
じゃんけん	じゃ::: ん::: け::: んで::: 決め:決める:きめ:動詞 ましょ:ます:: う::: 。:::
集金	新聞::しんぶん:名詞 の::: 集金::しゅうきん:名詞 に::: 来:来る:き:動詞 まし:ます:: た::: 。:::
述語	主語::しゅご:名詞 と::: 述語::じゅつご:名詞 を::: 探し:探す:さがし:動詞 ます::: 。:::
順々	順々::じゅんじゅん:名詞 に::: 並ん:並ぶ:ならん:動詞 で::: ください:くださる::動詞 。:::
しょうがない	今さら::いまさら:副詞 言っ:言う:いっ:動詞 て::: も::: しょうが:::名詞 ない::: です::: 。:::
消極的	彼::かれ:名詞 は::: 消極::しょうきょく:名詞 的::てき:名詞 な:だ:: 人::ひと:名詞 です::: 。:::
上旬	来月::らいげつ:名詞 の::: 上旬::じょうじゅん:名詞 に::: 伺い:伺う:うかがい:動詞 ます::: 。:::
正味	正味::しょうみ:名詞 の::: 重:重い:おも:形容詞 さ:::名詞 は::: 一::いち:名詞 キロ::きろ:名詞 です::: 。:::
初旬	四月::しがつ:名詞 の::: 初旬::しょじゅん:名詞 に::: 咲き:咲く:さき:動詞 ます::: 。:::
初歩	初歩::しょほ:名詞 から::: 習い:習う:ならい:動詞 たい::: です::: 。:::
シリーズ	この::: シリーズ::しりーず:名詞 は::: 全::ぜん: 五::ご:名詞 巻::かん:名詞 です::: 。:::
人文科学	人文::じんぶん:名詞 科学::かがく:名詞 を::: 学ん:学ぶ:まなん:動詞 で::: い:いる::動詞 ます::: 。:::
針路	船::ふね:名詞 の::: 針路::しんろ:名詞 を::: 北::きた:名詞 に::: 変え:変える:かえ:動詞 ます::: 。:::
水産	この::: 町::まち:名詞 は::: 水産::すいさん:名詞 業::ぎょう:名詞 が::: 盛ん::さかん:名詞 です::: 。:::
水平線	水平::すいへい:名詞 線::せん:名詞 に::: 船::ふね:名詞 が::: 見え:見える:みえ:動詞 ます::: 。:::
図々しい	図々しい::ずうずうしい:形容詞 お願い::おねがい:名詞 で::: すみません::: 。:::
ずうっと	ず:ぬ:: うっ:うつ::動詞 と::: 前::まえ:名詞 の::: 話::はなし:名詞 です::: 。:::
杉	杉::すぎ:名詞 の::: 花粉::かふん:名詞 が::: 飛ん:飛ぶ:とん:動詞 で::: い:いる::動詞 ます::: 。:::
図表	図表::ずひょう:名詞 で::: 説明::せつめい:名詞 し:する::動詞 ます::: 。:::
すまない	遅れ:遅れる:おくれ:動詞 て::: すま:すむ::動詞 ない::: です::: 。:::
ずらり	本::ほん:名詞 が::: ずらり:::副詞 並ん:並ぶ:ならん:動詞 で::: い:いる::動詞 ます::: 。:::
狡い	その::: やり方::やりかた:名詞 は::: 狡い::ずるい:形容詞 です::: 。:::
整数	整数::せいすう:名詞 で::: 答え:答える:こたえ:動詞 て::: ください:くださる::動詞 。:::
西暦	西暦::せいれき:名詞 二::に:名詞 千::せん:名詞 年::ねん:名詞 に::: 生まれ:生まれる:うまれ:動詞 まし:ます:: た::: 。:::
応ずる	要望::ようぼう:名詞 に::: 応ずる::おうずる:動詞 こと:::名詞 に::: し:する::動詞 まし:ます:: た::: 。:::
先々月	先々::さきざき:名詞 月::つき:名詞 に::: 引っ越し:引っ越す:ひっこし:動詞 まし:ます:: た::: 。:::
先々週	先々::さきざき:名詞 週::しゅう:名詞 から::: 休ん:休む:やすん:動詞 で::: い:いる::動詞 ます::: 。:::
そういえば	そう:::副詞 いえ:いう::動詞 ば::: 、::: まだ:::副詞 聞い:聞く:きい:動詞 て::: い:いる::動詞 ませ:ます:: ん::: 。:::
造船	この::: 町::まち:名詞 は::: 造船::ぞうせん:名詞 で::: 有名::ゆうめい:名詞 です::: 。:::
騒々しい	外::そと:名詞 が::: 騒々しい::そうぞうしい:形容詞 です::: 。:::
草履	着物::きもの:名詞 に::: 草履::ぞうり:名詞 を::: 履き:履く:はき:動詞 ます::: 。:::
総理大臣	総理::そうり:名詞 大臣::だいじん:名詞 が::: 会見::かいけん:名詞 し:する::動詞 まし:ます:: た::: 。:::
続々	注文::ちゅうもん:名詞 が::: 続々::ぞくぞく:副詞 入っ:入る:はいっ:動詞 て::: い:いる::動詞 ます::: 。:::
測量	土地::とち:名詞 を::: 測量::そくりょう:名詞 し:する::動詞 まし:ます:: た::: 。:::
速力	船::ふね:名詞 の::: 速力::そくりょく:名詞 を::: 上げ:上げる:あげ:動詞 ます::: 。:::
卒直	卒::そつ:名詞 直::じか:名詞 な:だ:: 意見::いけん:名詞 を::: 聞か:聞く:きか:動詞 せ:せる::動詞 て::: ください:くださる::動詞 。:::
そのころ	その::: ころ:::名詞 は::: まだ:::副詞 学生::がくせい:名詞 でし:です:: た::: 。:::
そのため	その::: ため:::名詞 遅れ:遅れる:おくれ:動詞 まし:ます:: た::: 。:::
逸れる	話::はなし:名詞 が::: 逸れ:逸れる:それ:動詞 て::: しまい:しまう::動詞 まし:ます:: た::: 。:::
タイア	タイア::*:名詞 を::: 取り替え:取り替える:とりかえ:動詞 まし:ます:: た::: 。:::
ダイヤグラム	ダイヤグラム::だいやぐらむ:名詞 で::: 説明::せつめい:名詞 し:する::動詞 ます::: 。:::
但し	参加::さんか:名詞 は::: 自由::じゆう:名詞 です::: 。::: 但し::ただし: 、::: 予約::よやく:名詞 が::: 必要::ひつよう:名詞 です::: 。:::
だらしない	服装::ふくそう:名詞 が::: だらし:::名詞 ない::: です::: 。:::
田んぼ	田んぼ::たんぼ:名詞 に::: 水::みず:名詞 を::: 入れ:入れる:いれ:動詞 ます::: 。:::
地下水	この::: 村::むら:名詞 は::: 地下::ちか:名詞 水::すい:名詞 を::: 使っ:使う:つかっ:動詞 て::: い:いる::動詞 ます::: 。:::
近々	近々::ちかぢか:副詞 お::: 伺い::うかがい:名詞 し:する::動詞 ます::: 。:::
着々	工事::こうじ:名詞 は::: 着々::ちゃくちゃく:副詞 進ん:進む:すすん:動詞 で::: い:いる::動詞 ます::: 。:::
中旬	五月::ごがつ:名詞 の::: 中旬::ちゅうじゅん:名詞 に::: 会い:会う:あい:動詞 ましょ:ます:: う::: 。:::
長短	どちら:::名詞 に::: も::: 長短::ちょうたん:名詞 が::: あり:ある::動詞 ます::: 。:::
直流	この::: 装置::そうち:名詞 は::: 直流::ちょくりゅう:名詞 で::: 動き:動く:うごき:動詞 ます::: 。:::
貯蔵	野菜::やさい:名詞 を::: 地下::ちか:名詞 に::: 貯蔵::ちょぞう:名詞 し:する::動詞 ます::: 。:::
塵紙	塵紙::ちりがみ:名詞 を::: 一つ::ひとつ:名詞 ください:くださる::動詞 。:::
つうか	外国::がいこく:名詞 の::: つう:::名詞 か::: に::: 両替::りょうがえ:名詞 し:する::動詞 ます::: 。:::
定期券	定期::ていき:名詞 券::けん:名詞 を::: なくし:なくす::動詞 まし:ます:: た::: 。:::
